PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Survived,Name,Ticket,Cabin
880,1,male,34.66012656946377,0,0,41.50518965467681,C,0,"Johnson, Mr. James",A/83667,
881,1,female,46.30095068551016,0,2,36.697103402746514,C,1,"Williams, Miss. Helen",A/12696,
882,3,female,14.005248484913317,0,0,7.0175339929821785,S,1,"Smith, Miss. Emma",647685,
883,1,female,38.52302547630629,0,0,3.334054272405998,S,1,"Brown, Miss. Florence",902874,
884,1,female,45.69510517469165,3,0,5.833953340549518,S,1,"Williams, Mrs. Florence",A/19765,
885,3,male,,0,0,15.41728262891334,S,0,"Johnson, Mr. Robert",884141,F163
886,1,female,33.475125562865685,0,2,23.451725077025035,S,1,"Jones, Miss. Florence",A/94482,
887,3,male,21.941482365892597,0,0,0.8995274710406508,C,0,"Rodriguez, Mr. Joseph",630929,
888,1,male,27.858682576576957,1,1,12.064462624668844,S,0,"Miller, Mr. Thomas",532525,
889,1,female,,0,0,14.72736120831278,C,1,"Miller, Miss. Florence",A/99350,E96
890,2,male,22.178800102410268,0,0,8.73158483587198,S,0,"Brown, Mr. John",739411,
891,3,female,19.540086891737435,0,0,57.370406651777806,S,1,"Williams, Miss. Ethel",A/88183,E165
